@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {'class 1','class 2'}

@data
33,24.793528,9.338771,6.563839,5.205749,1.496132,-1.98108,2.878131,-7.661253,71.480904,-7.980681,10.926642,84.514755,36.447044,24.435335,19.63273,20,40,29.857143,32,44.476189,18.135317,-6.658211,1.79304,1.604211,0.454227,0.102145,-0.024159,-0.013162,0.006117,0.006408,-2.943024,3.803721,8.405436,1.924246,1.879112,1.666042,7,80,24.424242,22,244.689392,11.820613,-12.972915,-6.314704,0.142032,0.133254,0.074333,0.000439,-0.000324,-0.000003,0.000001,0,-0.349619,0.438757,0.168399,0.015321,0.120295,0.035918,4,196,19.466927,12,649.179565,9.928966,-14.864562,-8.206351,-1.891647,0.022569,0.005811,0.003701,-0.000056,-0.000001,0,0,0,-0.032081,0.107822,0.011661,0.000034,0.011276,0.000187,1,196,10.992414,9,114.961044,'class 1'
24,17.306295,5.192098,5.123727,2.573859,0.667255,-1.580489,-2.294783,15.018352,48.427898,-2.642231,6.576027,46.847244,13.10507,19.895983,15.568262,8,33,17.857143,13,90.14286,15.331376,-1.974919,1.193447,1.082293,1.027118,0.102967,-0.018348,-0.007424,0.010455,0.000413,-1.248622,3.265951,7.230505,1.006508,1.623115,1.376131,5,40,17.363636,15,82.36364,11.597206,-5.709089,-3.73417,0.12611,0.115201,0.033227,0.00071,-0.000219,-0.000004,0.000001,0,-0.274538,0.449581,0.171962,0.012051,0.114172,0.03101,3,196,16.715954,11,486.69635,9.942908,-7.363387,-5.388468,-1.654298,0.022892,0.005939,0.003748,-0.000042,-0.000001,-0,0,0,-0.032579,0.106173,0.011335,0.000032,0.011082,0.000189,1,196,11.147463,10,114.834503,'class 1'
25,17.213934,5.269659,4.406585,2.928635,-0.824754,-2.455081,0.480719,7.364101,52.791733,-3.791709,6.629282,46.950821,13.276576,19.71343,15.491259,11,40,20,17,112.666664,15.234616,-1.979318,1.18273,1.030432,1.025928,-0.102162,-0.014391,0.008088,0.009523,-0.002714,-1.178226,3.299854,7.356826,1.006217,1.59635,1.447312,4,40,16.39394,13,82.621216,11.587399,-5.626534,-3.647217,0.121869,0.114295,0.036676,-0.001538,-0.000212,0.000005,0.000001,-0,-0.272839,0.458894,0.1795,0.011105,0.116929,0.029952,3,196,16.758755,11,490.027496,9.939634,-7.2743,-5.294982,-1.647765,0.022869,0.006001,0.003695,-0.00004,-0.000001,0,0,-0,-0.032565,0.107077,0.011521,0.000033,0.011226,0.000193,1,196,11.124229,10,114.868813,'class 1'
17,14.6394,3.780901,3.691674,1.193813,-1.453865,0.194642,2.290196,-11.258938,-116.639557,-1.104585,5.531543,35.407139,8.549783,17.765537,14.238555,8,28,16.142857,14,59.142857,14.184476,-0.454924,1.145238,0.976957,0.804179,-0.244781,-0.002385,0.016242,-0.000641,-0.002866,-0.635898,3.025436,6.664824,0.762121,1.525092,1.377952,5,40,14.666667,11,62.916668,11.462498,-3.176902,-2.721978,0.111629,0.106323,0.024565,-0.003589,-0.000169,0.000013,0,-0,-0.242517,0.473026,0.190175,0.009367,0.117299,0.028552,2,196,15.178988,11,344.045959,9.931716,-4.707684,-4.25276,-1.530782,0.022802,0.00591,0.003468,-0.000041,-0.000001,0,0,-0,-0.032179,0.107987,0.011706,0.000032,0.011359,0.000193,1,196,11.121385,10,114.492851,'class 1'
28,19.453466,6.001865,5.819366,2.366697,-3.317756,0.251372,-1.917609,-2.720049,42.465828,-2.549197,8.700993,69.715935,21.709206,21.798101,17.948267,10,40,21.428572,18,94.619049,16.489605,-2.963861,1.455867,1.231544,0.798152,-0.272027,-0.007159,0.027243,-0.001703,-0.011725,-1.889258,3.713578,8.516355,1.432236,1.747285,1.670422,8,59,19.09091,17,116.647728,11.672957,-7.780509,-4.816648,0.126291,0.121915,0.061908,-0.003067,-0.000251,0.000012,0.000001,-0,-0.310114,0.47193,0.191623,0.012033,0.12291,0.032287,2,196,17.902723,11,546.35376,9.919855,-9.533611,-6.56975,-1.753102,0.022502,0.005961,0.003366,-0.000048,-0.000001,0,0,-0,-0.03183,0.109347,0.011979,0.000033,0.011521,0.000191,1,196,11.051683,9,114.919052,'class 1'
19,23.403698,8.883463,6.884887,2.80191,-2.98594,0.205634,-4.052233,1.014853,214.64415,-0.803334,12.335866,98.978477,35.622131,24.722084,20.477856,13,30,21.571428,23,42.952381,18.130793,-5.272905,1.799366,1.547776,0.39311,-0.176384,-0.01028,0.017041,-0.001121,-0.008411,-2.954032,4.019601,9.321797,2.002321,2.032517,1.771353,7,72,24.181818,20,226.778412,11.786338,-11.61736,-6.344455,0.135729,0.131736,0.086322,-0.002154,-0.000294,0.000008,0.000001,-0,-0.353786,0.468304,0.191677,0.013847,0.126271,0.034787,2,196,18.867704,11,649.599609,9.902634,-13.501064,-8.228159,-1.883704,0.022193,0.005798,0.003166,-0.000054,-0.000001,0,0,-0,-0.031156,0.110453,0.0122,0.000035,0.011627,0.000192,1,196,10.984353,9,114.942352,'class 1'
24,29.943661,9.440847,9.333879,6.27201,-1.613315,2.542967,-0.634082,-1.50126,63.98209,-6.378978,16.189672,120.304565,56.905693,27.495773,22.267138,18,59,31.285715,27,207.238098,20.014988,-9.928673,2.174942,1.918844,0.177451,-0.083449,-0.015591,0.007541,-0.00829,-0.002627,-4.271236,3.972553,8.732685,2.64688,2.141737,1.870761,8,113,31.30303,25,570.905273,11.93565,-18.008011,-8.079338,0.146014,0.144332,0.105294,-0.00115,-0.000366,0.000003,0.000001,-0,-0.39564,0.435739,0.171403,0.016451,0.126426,0.037564,4,196,20.077822,12,674.189209,9.908305,-20.035355,-10.106683,-2.027345,0.022235,0.005711,0.003457,-0.000062,-0.000001,0,0,-0,-0.031402,0.109857,0.012073,0.000037,0.011528,0.000193,1,196,10.954481,9,114.882179,'class 1'
32,31.070627,10.78869,8.32686,7.793075,1.516014,1.465766,5.542809,-0.924928,-285.623596,-10.254905,15.878756,114.495811,59.25106,27.696873,22.424232,19,80,34.142857,26,431.809509,20.135828,-10.934799,2.20197,1.978855,0.160729,0.054734,-0.016758,-0.008602,-0.006872,0.006012,-4.341555,3.899452,8.390734,2.705311,2.122048,1.8838,8,90,32.939392,25,481.121216,11.94173,-19.128897,-8.194098,0.152179,0.145142,0.101413,-0.000027,-0.000379,-0.000002,0.000001,0,-0.398734,0.427911,0.165554,0.017734,0.124357,0.039623,3,196,20.22179,12,673.352966,9.909634,-21.160994,-10.226194,-2.032097,0.022231,0.005463,0.003566,-0.000071,-0.000001,0,0,0,-0.03126,0.109231,0.011939,0.000037,0.011415,0.000188,1,196,10.917497,9,114.971367,'class 1'
33,24.793528,9.338771,6.563839,5.205749,1.496132,-1.98108,2.878131,-7.661253,71.480904,-7.980681,10.926642,84.514755,36.447044,24.435335,19.63273,20,40,29.857143,32,44.476189,18.135317,-6.658211,1.79304,1.604211,0.454227,0.102145,-0.024159,-0.013162,0.006117,0.006408,-2.943024,3.803721,8.405436,1.924246,1.879112,1.666042,7,80,24.424242,22,244.689392,11.820613,-12.972915,-6.314704,0.142032,0.133254,0.074333,0.000439,-0.000324,-0.000003,0.000001,0,-0.349619,0.438757,0.168399,0.015321,0.120295,0.035918,4,196,19.466927,12,649.179565,9.928966,-14.864562,-8.206351,-1.891647,0.022569,0.005811,0.003701,-0.000056,-0.000001,0,0,0,-0.032081,0.107822,0.011661,0.000034,0.011276,0.000187,1,196,10.992414,9,114.961044,'class 1'
24,17.306295,5.192098,5.123727,2.573859,0.667255,-1.580489,-2.294783,15.018352,48.427898,-2.642231,6.576027,46.847244,13.10507,19.895983,15.568262,8,33,17.857143,13,90.14286,15.331376,-1.974919,1.193447,1.082293,1.027118,0.102967,-0.018348,-0.007424,0.010455,0.000413,-1.248622,3.265951,7.230505,1.006508,1.623115,1.376131,5,40,17.363636,15,82.36364,11.597206,-5.709089,-3.73417,0.12611,0.115201,0.033227,0.00071,-0.000219,-0.000004,0.000001,0,-0.274538,0.449581,0.171962,0.012051,0.114172,0.03101,3,196,16.715954,11,486.69635,9.942908,-7.363387,-5.388468,-1.654298,0.022892,0.005939,0.003748,-0.000042,-0.000001,-0,0,0,-0.032579,0.106173,0.011335,0.000032,0.011082,0.000189,1,196,11.147463,10,114.834503,'class 1'
